	herb_id	herb_name	herb_type	target	Resource
3080	HBIN026662	formononetin	Flavonoid	RXRA	Mixed
3081	HBIN026662	formononetin	Flavonoid	ESR1	Mixed
3082	HBIN026662	formononetin	Flavonoid	JUN	Mixed
3083	HBIN026662	formononetin	Flavonoid	CHEK1	Mixed
3084	HBIN026662	formononetin	Flavonoid	PTGS1	Mixed
3085	HBIN026662	formononetin	Flavonoid	HSD3B2	Mixed
3086	HBIN026662	formononetin	Flavonoid	ADRB2	Mixed
3087	HBIN026662	formononetin	Flavonoid	DPEP1	Mixed
3088	HBIN026662	formononetin	Flavonoid	ADRA1D	Mixed
3089	HBIN026662	formononetin	Flavonoid	SIRT1	Mixed
3090	HBIN026662	formononetin	Flavonoid	DRD1	Mixed
3091	HBIN026662	formononetin	Flavonoid	CCNA2	Mixed
3092	HBIN026662	formononetin	Flavonoid	AR	Mixed
3093	HBIN026662	formononetin	Flavonoid	SLC6A3	Mixed
3094	HBIN026662	formononetin	Flavonoid	ESR2	Mixed
3095	HBIN026662	formononetin	Flavonoid	HSD3B1	Mixed
3096	HBIN026662	formononetin	Flavonoid	PDE3A	Mixed
3097	HBIN026662	formononetin	Flavonoid	NOS2	Mixed
3098	HBIN026662	formononetin	Flavonoid	CDK2	Mixed
3099	HBIN026662	formononetin	Flavonoid	CA2	Mixed
3100	HBIN026662	formononetin	Flavonoid	IL4	Mixed
3101	HBIN026662	formononetin	Flavonoid	GSK3B	Mixed
3102	HBIN026662	formononetin	Flavonoid	PIM1	Mixed
3103	HBIN026662	formononetin	Flavonoid	PRSS1	Mixed
3104	HBIN026662	formononetin	Flavonoid	ACHE	Mixed
3105	HBIN026662	formononetin	Flavonoid	DPP4	Mixed
3106	HBIN026662	formononetin	Flavonoid	SLC6A4	Mixed
3107	HBIN026662	formononetin	Flavonoid	MAPK14	Mixed
3108	HBIN026662	formononetin	Flavonoid	MAOB	Mixed
3109	HBIN026662	formononetin	Flavonoid	ATP5F1B	Mixed
3110	HBIN026662	formononetin	Flavonoid	PTGS2	Mixed
3111	HBIN026662	formononetin	Flavonoid	PKIA	Mixed
3112	HBIN026662	formononetin	Flavonoid	CHRM1	Mixed
3113	HBIN026662	formononetin	Flavonoid	PPARG	Mixed
3114	HBIN048372	wogonin	Flavonoid	RHOBTB1	Huangqin
3115	HBIN048372	wogonin	Flavonoid	MMP13	Huangqin
3116	HBIN048372	wogonin	Flavonoid	CDK9	Huangqin
3117	HBIN048372	wogonin	Flavonoid	RAP1B	Huangqin
3118	HBIN048372	wogonin	Flavonoid	PRSS27	Huangqin
3119	HBIN048372	wogonin	Flavonoid	ESR1	Huangqin
3120	HBIN048372	wogonin	Flavonoid	JUN	Huangqin
3121	HBIN048372	wogonin	Flavonoid	CCL17	Huangqin
3122	HBIN048372	wogonin	Flavonoid	TMPRSS3	Huangqin
3123	HBIN048372	wogonin	Flavonoid	TP53	Huangqin
3124	HBIN048372	wogonin	Flavonoid	ARL16	Huangqin
3125	HBIN048372	wogonin	Flavonoid	GABRA1	Huangqin
3126	HBIN048372	wogonin	Flavonoid	NFKB1	Huangqin
3127	HBIN048372	wogonin	Flavonoid	NAT1	Huangqin
3128	HBIN048372	wogonin	Flavonoid	RAP2B	Huangqin
3129	HBIN048372	wogonin	Flavonoid	PTGS1	Huangqin
3130	HBIN048372	wogonin	Flavonoid	TYMS	Huangqin
3131	HBIN048372	wogonin	Flavonoid	MASP1	Huangqin
3132	HBIN048372	wogonin	Flavonoid	ARL14	Huangqin
3133	HBIN048372	wogonin	Flavonoid	ARL5B	Huangqin
3134	HBIN048372	wogonin	Flavonoid	NOS1	Huangqin
3135	HBIN048372	wogonin	Flavonoid	RASD2	Huangqin
3136	HBIN048372	wogonin	Flavonoid	ARL5A	Huangqin
3137	HBIN048372	wogonin	Flavonoid	PXDNL	Huangqin
3138	HBIN048372	wogonin	Flavonoid	CORIN	Huangqin
3139	HBIN048372	wogonin	Flavonoid	PRSS33	Huangqin
3140	HBIN048372	wogonin	Flavonoid	ARF3	Huangqin
3141	HBIN048372	wogonin	Flavonoid	AKT1	Huangqin
3142	HBIN048372	wogonin	Flavonoid	CTRL	Huangqin
3143	HBIN048372	wogonin	Flavonoid	PXDN	Huangqin
3144	HBIN048372	wogonin	Flavonoid	TPSD1	Huangqin
3145	HBIN048372	wogonin	Flavonoid	HRAS	Huangqin
3146	HBIN048372	wogonin	Flavonoid	TMPRSS11F	Huangqin
3147	HBIN048372	wogonin	Flavonoid	RHOBTB2	Huangqin
3148	HBIN048372	wogonin	Flavonoid	C1S	Huangqin
3149	HBIN048372	wogonin	Flavonoid	PRSS42P	Huangqin
3150	HBIN048372	wogonin	Flavonoid	ARF4	Huangqin
3151	HBIN048372	wogonin	Flavonoid	PLAU	Huangqin
3152	HBIN048372	wogonin	Flavonoid	PRSS37	Huangqin
3153	HBIN048372	wogonin	Flavonoid	BCL2L2	Huangqin
3154	HBIN048372	wogonin	Flavonoid	PDE3A	Huangqin
3155	HBIN048372	wogonin	Flavonoid	HP	Huangqin
3156	HBIN048372	wogonin	Flavonoid	GZMH	Huangqin
3157	HBIN048372	wogonin	Flavonoid	CDK4	Huangqin
3158	HBIN048372	wogonin	Flavonoid	ST14	Huangqin
3159	HBIN048372	wogonin	Flavonoid	TMPRSS11D	Huangqin
3160	HBIN048372	wogonin	Flavonoid	LRRK2	Huangqin
3161	HBIN048372	wogonin	Flavonoid	RELA	Huangqin
3162	HBIN048372	wogonin	Flavonoid	REM2	Huangqin
3163	HBIN048372	wogonin	Flavonoid	HPR	Huangqin
3164	HBIN048372	wogonin	Flavonoid	RHOF	Huangqin
3165	HBIN048372	wogonin	Flavonoid	GFAP	Huangqin
3166	HBIN048372	wogonin	Flavonoid	ELANE	Huangqin
3167	HBIN048372	wogonin	Flavonoid	MUC5B	Huangqin
3168	HBIN048372	wogonin	Flavonoid	RALB	Huangqin
3169	HBIN048372	wogonin	Flavonoid	OVCH1	Huangqin
3170	HBIN048372	wogonin	Flavonoid	RHOD	Huangqin
3171	HBIN048372	wogonin	Flavonoid	TMPRSS5	Huangqin
3172	HBIN048372	wogonin	Flavonoid	MDM2	Huangqin
3173	HBIN048372	wogonin	Flavonoid	RHOJ	Huangqin
3174	HBIN048372	wogonin	Flavonoid	ARF1	Huangqin
3175	HBIN048372	wogonin	Flavonoid	ERAS	Huangqin
3176	HBIN048372	wogonin	Flavonoid	CFD	Huangqin
3177	HBIN048372	wogonin	Flavonoid	POR	Huangqin
3178	HBIN048372	wogonin	Flavonoid	PRSS12	Huangqin
3179	HBIN048372	wogonin	Flavonoid	BCL2L1	Huangqin
3180	HBIN048372	wogonin	Flavonoid	PRSS1	Huangqin
3181	HBIN048372	wogonin	Flavonoid	CTRC	Huangqin
3182	HBIN048372	wogonin	Flavonoid	KLK5	Huangqin
3183	HBIN048372	wogonin	Flavonoid	PRSS21	Huangqin
3184	HBIN048372	wogonin	Flavonoid	MMP9	Huangqin
3185	HBIN048372	wogonin	Flavonoid	CPLANE2	Huangqin
3186	HBIN048372	wogonin	Flavonoid	MCL1	Huangqin
3187	HBIN048372	wogonin	Flavonoid	TNF	Huangqin
3188	HBIN048372	wogonin	Flavonoid	MAPK14	Huangqin
3189	HBIN048372	wogonin	Flavonoid	HMGB1	Huangqin
3190	HBIN048372	wogonin	Flavonoid	TPSAB1	Huangqin
3191	HBIN048372	wogonin	Flavonoid	CCL2	Huangqin
3192	HBIN048372	wogonin	Flavonoid	PTGS2	Huangqin
3193	HBIN048372	wogonin	Flavonoid	RHEB	Huangqin
3194	HBIN048372	wogonin	Flavonoid	ARL17A	Huangqin
3195	HBIN048372	wogonin	Flavonoid	HGF	Huangqin
3196	HBIN048372	wogonin	Flavonoid	RAB11B	Huangqin
3197	HBIN048372	wogonin	Flavonoid	MMP2	Huangqin
3198	HBIN048372	wogonin	Flavonoid	RAP1A	Huangqin
3199	HBIN048372	wogonin	Flavonoid	RHEBL1	Huangqin
3200	HBIN048372	wogonin	Flavonoid	RASL12	Huangqin
3201	HBIN048372	wogonin	Flavonoid	VWCE	Huangqin
3202	HBIN048372	wogonin	Flavonoid	PRSS54	Huangqin
3203	HBIN048372	wogonin	Flavonoid	GZMM	Huangqin
3204	HBIN048372	wogonin	Flavonoid	F11	Huangqin
3205	HBIN048372	wogonin	Flavonoid	BOK	Huangqin
3206	HBIN048372	wogonin	Flavonoid	REM1	Huangqin
3207	HBIN048372	wogonin	Flavonoid	TPO	Huangqin
3208	HBIN048372	wogonin	Flavonoid	TIGAR	Huangqin
3209	HBIN048372	wogonin	Flavonoid	KLKB1	Huangqin
3210	HBIN048372	wogonin	Flavonoid	TMPRSS11A	Huangqin
3211	HBIN048372	wogonin	Flavonoid	COL2A1	Huangqin
3212	HBIN048372	wogonin	Flavonoid	RHOV	Huangqin
3213	HBIN048372	wogonin	Flavonoid	CTRB2	Huangqin
3214	HBIN048372	wogonin	Flavonoid	F10	Huangqin
3215	HBIN048372	wogonin	Flavonoid	ARL11	Huangqin
3216	HBIN048372	wogonin	Flavonoid	RAC1	Huangqin
3217	HBIN048372	wogonin	Flavonoid	TMPRSS11B	Huangqin
3218	HBIN048372	wogonin	Flavonoid	TRP53	Huangqin
3219	HBIN048372	wogonin	Flavonoid	PRTN3	Huangqin
3220	HBIN048372	wogonin	Flavonoid	PRSS48	Huangqin
3221	HBIN048372	wogonin	Flavonoid	BBC3	Huangqin
3222	HBIN048372	wogonin	Flavonoid	TECTA	Huangqin
3223	HBIN048372	wogonin	Flavonoid	RAP2C	Huangqin
3224	HBIN048372	wogonin	Flavonoid	CDK2	Huangqin
3225	HBIN048372	wogonin	Flavonoid	AHSA1	Huangqin
3226	HBIN048372	wogonin	Flavonoid	RAB11A	Huangqin
3227	HBIN048372	wogonin	Flavonoid	F2	Huangqin
3228	HBIN048372	wogonin	Flavonoid	RIT2	Huangqin
3229	HBIN048372	wogonin	Flavonoid	RHOU	Huangqin
3230	HBIN048372	wogonin	Flavonoid	PRSS36	Huangqin
3231	HBIN048372	wogonin	Flavonoid	TMPRSS12	Huangqin
3232	HBIN048372	wogonin	Flavonoid	PRSS38	Huangqin
3233	HBIN048372	wogonin	Flavonoid	F7	Huangqin
3234	HBIN048372	wogonin	Flavonoid	GSK3B	Huangqin
3235	HBIN048372	wogonin	Flavonoid	RHOC	Huangqin
3236	HBIN048372	wogonin	Flavonoid	PLAT	Huangqin
3237	HBIN048372	wogonin	Flavonoid	CTRB1	Huangqin
3238	HBIN048372	wogonin	Flavonoid	KLK10	Huangqin
3239	HBIN048372	wogonin	Flavonoid	BAX	Huangqin
3240	HBIN048372	wogonin	Flavonoid	RAB25	Huangqin
3241	HBIN048372	wogonin	Flavonoid	MMP1	Huangqin
3242	HBIN048372	wogonin	Flavonoid	TMPRSS9	Huangqin
3243	HBIN048372	wogonin	Flavonoid	MST1	Huangqin
3244	HBIN048372	wogonin	Flavonoid	DPYD	Huangqin
3245	HBIN048372	wogonin	Flavonoid	CASP3	Huangqin
3246	HBIN048372	wogonin	Flavonoid	KLK9	Huangqin
3247	HBIN048372	wogonin	Flavonoid	F9	Huangqin
3248	HBIN048372	wogonin	Flavonoid	MRAS	Huangqin
3249	HBIN048372	wogonin	Flavonoid	PROC	Huangqin
3250	HBIN048372	wogonin	Flavonoid	RIT1	Huangqin
3251	HBIN048372	wogonin	Flavonoid	MASP2	Huangqin
3252	HBIN048372	wogonin	Flavonoid	RAB2B	Huangqin
3253	HBIN048372	wogonin	Flavonoid	TEP1	Huangqin
3254	HBIN048372	wogonin	Flavonoid	ARF5	Huangqin
3255	HBIN048372	wogonin	Flavonoid	NRAS	Huangqin
3256	HBIN048372	wogonin	Flavonoid	RRAD	Huangqin
3257	HBIN048372	wogonin	Flavonoid	HMOX1	Huangqin
3258	HBIN048372	wogonin	Flavonoid	BAK1	Huangqin
3259	HBIN048372	wogonin	Flavonoid	KLK6	Huangqin
3260	HBIN048372	wogonin	Flavonoid	ADAMTS4	Huangqin
3261	HBIN048372	wogonin	Flavonoid	RERGL	Huangqin
3262	HBIN048372	wogonin	Flavonoid	PRSS57	Huangqin
3263	HBIN048372	wogonin	Flavonoid	CFB	Huangqin
3264	HBIN048372	wogonin	Flavonoid	KLK11	Huangqin
3265	HBIN048372	wogonin	Flavonoid	TMPRSS11E	Huangqin
3266	HBIN048372	wogonin	Flavonoid	KLK15	Huangqin
3267	HBIN048372	wogonin	Flavonoid	CELA1	Huangqin
3268	HBIN048372	wogonin	Flavonoid	GZMK	Huangqin
3269	HBIN048372	wogonin	Flavonoid	CELA3A	Huangqin
3270	HBIN048372	wogonin	Flavonoid	TMPRSS6	Huangqin
3271	HBIN048372	wogonin	Flavonoid	HPN	Huangqin
3272	HBIN048372	wogonin	Flavonoid	KLK2	Huangqin
3273	HBIN048372	wogonin	Flavonoid	PLSCR1	Huangqin
3274	HBIN048372	wogonin	Flavonoid	PRSS40A	Huangqin
3275	HBIN048372	wogonin	Flavonoid	BCL2	Huangqin
3276	HBIN048372	wogonin	Flavonoid	RXRA	Huangqin
3277	HBIN048372	wogonin	Flavonoid	RASD1	Huangqin
3278	HBIN048372	wogonin	Flavonoid	DIRAS1	Huangqin
3279	HBIN048372	wogonin	Flavonoid	PROZ	Huangqin
3280	HBIN048372	wogonin	Flavonoid	KLK8	Huangqin
3281	HBIN048372	wogonin	Flavonoid	GZMA	Huangqin
3282	HBIN048372	wogonin	Flavonoid	TMPRSS2	Huangqin
3283	HBIN048372	wogonin	Flavonoid	MDK	Huangqin
3284	HBIN048372	wogonin	Flavonoid	RAC3	Huangqin
3285	HBIN048372	wogonin	Flavonoid	TMPRSS4	Huangqin
3286	HBIN048372	wogonin	Flavonoid	TMPRSS7	Huangqin
3287	HBIN048372	wogonin	Flavonoid	ADRB2	Huangqin
3288	HBIN048372	wogonin	Flavonoid	RABL2B	Huangqin
3289	HBIN048372	wogonin	Flavonoid	PPARA	Huangqin
3290	HBIN048372	wogonin	Flavonoid	RND2	Huangqin
3291	HBIN048372	wogonin	Flavonoid	CASP9	Huangqin
3292	HBIN048372	wogonin	Flavonoid	PLG	Huangqin
3293	HBIN048372	wogonin	Flavonoid	RAC2	Huangqin
3294	HBIN048372	wogonin	Flavonoid	ADIPOQ	Huangqin
3295	HBIN048372	wogonin	Flavonoid	RASL10A	Huangqin
3296	HBIN048372	wogonin	Flavonoid	PRSS50	Huangqin
3297	HBIN048372	wogonin	Flavonoid	BCL2L14	Huangqin
3298	HBIN048372	wogonin	Flavonoid	NFE2L2	Huangqin
3299	HBIN048372	wogonin	Flavonoid	CCNA2	Huangqin
3300	HBIN048372	wogonin	Flavonoid	GEM	Huangqin
3301	HBIN048372	wogonin	Flavonoid	AR	Huangqin
3302	HBIN048372	wogonin	Flavonoid	ESR2	Huangqin
3303	HBIN048372	wogonin	Flavonoid	PTGER3	Huangqin
3304	HBIN048372	wogonin	Flavonoid	ARL9	Huangqin
3305	HBIN048372	wogonin	Flavonoid	KLK13	Huangqin
3306	HBIN048372	wogonin	Flavonoid	CELA2A	Huangqin
3307	HBIN048372	wogonin	Flavonoid	CMA1	Huangqin
3308	HBIN048372	wogonin	Flavonoid	ARL1	Huangqin
3309	HBIN048372	wogonin	Flavonoid	CDKN1A	Huangqin
3310	HBIN048372	wogonin	Flavonoid	CDKN1B	Huangqin
3311	HBIN048372	wogonin	Flavonoid	EPX	Huangqin
3312	HBIN048372	wogonin	Flavonoid	RHOQ	Huangqin
3313	HBIN048372	wogonin	Flavonoid	MMP3	Huangqin
3314	HBIN048372	wogonin	Flavonoid	CTNNB1	Huangqin
3315	HBIN048372	wogonin	Flavonoid	CA2	Huangqin
3316	HBIN048372	wogonin	Flavonoid	RHOG	Huangqin
3317	HBIN048372	wogonin	Flavonoid	KLK12	Huangqin
3318	HBIN048372	wogonin	Flavonoid	C1RL	Huangqin
3319	HBIN048372	wogonin	Flavonoid	ARL4A	Huangqin
3320	HBIN048372	wogonin	Flavonoid	RASL11A	Huangqin
3321	HBIN048372	wogonin	Flavonoid	KDR	Huangqin
3322	HBIN048372	wogonin	Flavonoid	CCND1	Huangqin
3323	HBIN048372	wogonin	Flavonoid	CELA3B	Huangqin
3324	HBIN048372	wogonin	Flavonoid	SCN5A	Huangqin
3325	HBIN048372	wogonin	Flavonoid	CYP1A1	Huangqin
3326	HBIN048372	wogonin	Flavonoid	TMPRSS13	Huangqin
3327	HBIN048372	wogonin	Flavonoid	LPA	Huangqin
3328	HBIN048372	wogonin	Flavonoid	RAB2A	Huangqin
3329	HBIN048372	wogonin	Flavonoid	NDOR1	Huangqin
3330	HBIN048372	wogonin	Flavonoid	RND1	Huangqin
3331	HBIN048372	wogonin	Flavonoid	RAP2A	Huangqin
3332	HBIN048372	wogonin	Flavonoid	PARP1	Huangqin
3333	HBIN048372	wogonin	Flavonoid	CALM3	Huangqin
3334	HBIN048372	wogonin	Flavonoid	HABP2	Huangqin
3335	HBIN048372	wogonin	Flavonoid	BCL2A1	Huangqin
3336	HBIN048372	wogonin	Flavonoid	KLK1	Huangqin
3337	HBIN048372	wogonin	Flavonoid	C2	Huangqin
3338	HBIN048372	wogonin	Flavonoid	MPO	Huangqin
3339	HBIN048372	wogonin	Flavonoid	HGFAC	Huangqin
3340	HBIN048372	wogonin	Flavonoid	RB1	Huangqin
3341	HBIN048372	wogonin	Flavonoid	ACR	Huangqin
3342	HBIN048372	wogonin	Flavonoid	KEAP1	Huangqin
3343	HBIN048372	wogonin	Flavonoid	PPARG	Huangqin
3344	HBIN048372	wogonin	Flavonoid	DIRAS3	Huangqin
3345	HBIN048372	wogonin	Flavonoid	TPSG1	Huangqin
3346	HBIN048372	wogonin	Flavonoid	DPP4	Huangqin
3347	HBIN048372	wogonin	Flavonoid	ARL6	Huangqin
3348	HBIN048372	wogonin	Flavonoid	KLK14	Huangqin
3349	HBIN048372	wogonin	Flavonoid	RALA	Huangqin
3350	HBIN048372	wogonin	Flavonoid	CHEK1	Huangqin
3351	HBIN048372	wogonin	Flavonoid	PRKCD	Huangqin
3352	HBIN048372	wogonin	Flavonoid	TNFRSF1B	Huangqin
3353	HBIN048372	wogonin	Flavonoid	GZMB	Huangqin
3354	HBIN048372	wogonin	Flavonoid	RHOBTB3	Huangqin
3355	HBIN048372	wogonin	Flavonoid	RABL2A	Huangqin
3356	HBIN048372	wogonin	Flavonoid	CXCL8	Huangqin
3357	HBIN048372	wogonin	Flavonoid	ARL4C	Huangqin
3358	HBIN048372	wogonin	Flavonoid	IL1B	Huangqin
3359	HBIN048372	wogonin	Flavonoid	ARL4D	Huangqin
3360	HBIN048372	wogonin	Flavonoid	CTSG	Huangqin
3361	HBIN048372	wogonin	Flavonoid	EIF6	Huangqin
3362	HBIN048372	wogonin	Flavonoid	DPEP1	Huangqin
3363	HBIN048372	wogonin	Flavonoid	OTOGL	Huangqin
3364	HBIN048372	wogonin	Flavonoid	DNAJC27	Huangqin
3365	HBIN048372	wogonin	Flavonoid	AZU1	Huangqin
3366	HBIN048372	wogonin	Flavonoid	F12	Huangqin
3367	HBIN048372	wogonin	Flavonoid	FN1	Huangqin
3368	HBIN048372	wogonin	Flavonoid	IL6	Huangqin
3369	HBIN048372	wogonin	Flavonoid	CFI	Huangqin
3370	HBIN048372	wogonin	Flavonoid	LPO	Huangqin
3371	HBIN048372	wogonin	Flavonoid	UMPS	Huangqin
3372	HBIN048372	wogonin	Flavonoid	RRAS2	Huangqin
3373	HBIN048372	wogonin	Flavonoid	DIRAS2	Huangqin
3374	HBIN048372	wogonin	Flavonoid	NOS2	Huangqin
3375	HBIN048372	wogonin	Flavonoid	RHOH	Huangqin
3376	HBIN048372	wogonin	Flavonoid	CHUK	Huangqin
3377	HBIN048372	wogonin	Flavonoid	IKBKB	Huangqin
3378	HBIN048372	wogonin	Flavonoid	RHOA	Huangqin
3379	HBIN048372	wogonin	Flavonoid	RND3	Huangqin
3380	HBIN048372	wogonin	Flavonoid	PRSS46P	Huangqin
3381	HBIN048372	wogonin	Flavonoid	MYC	Huangqin
3382	HBIN048372	wogonin	Flavonoid	KCNK10	Huangqin
3383	HBIN048372	wogonin	Flavonoid	SLC2A1	Huangqin
3384	HBIN048372	wogonin	Flavonoid	PIM1	Huangqin
3385	HBIN048372	wogonin	Flavonoid	PRSS3	Huangqin
3386	HBIN048372	wogonin	Flavonoid	NOS3	Huangqin
3387	HBIN048372	wogonin	Flavonoid	PRSS22	Huangqin
3388	HBIN048372	wogonin	Flavonoid	KLK3	Huangqin
3389	HBIN048372	wogonin	Flavonoid	PRSS53	Huangqin
3390	HBIN048372	wogonin	Flavonoid	PTN	Huangqin
3391	HBIN048372	wogonin	Flavonoid	RRAS	Huangqin
3392	HBIN048372	wogonin	Flavonoid	PRSS45P	Huangqin
3393	HBIN048372	wogonin	Flavonoid	PRSS8	Huangqin
3394	HBIN048372	wogonin	Flavonoid	KLK4	Huangqin
3395	HBIN048372	wogonin	Flavonoid	KLK7	Huangqin
3396	HBIN048372	wogonin	Flavonoid	RERG	Huangqin
3397	HBIN048372	wogonin	Flavonoid	KRAS	Huangqin
3398	HBIN048372	wogonin	Flavonoid	GATA1	Huangqin
3399	HBIN048372	wogonin	Flavonoid	ARL5C	Huangqin
3400	HBIN048372	wogonin	Flavonoid	RASL11B	Huangqin
3401	HBIN048372	wogonin	Flavonoid	PRSS58	Huangqin
3402	HBIN048372	wogonin	Flavonoid	CELA2B	Huangqin
3403	HBIN048372	wogonin	Flavonoid	PRSS55	Huangqin
3404	HBIN048372	wogonin	Flavonoid	MUC6	Huangqin
3405	HBIN048372	wogonin	Flavonoid	ARL10	Huangqin
3406	HBIN048372	wogonin	Flavonoid	TMPRSS15	Huangqin
3407	HBIN048372	wogonin	Flavonoid	CDC42	Huangqin
3408	HBIN048372	wogonin	Flavonoid	RAB14	Huangqin
3409	HBIN048372	wogonin	Flavonoid	RHOB	Huangqin
3410	HBIN048372	wogonin	Flavonoid	RHOBTB1	Lianqiao
3411	HBIN048372	wogonin	Flavonoid	MMP13	Lianqiao
3412	HBIN048372	wogonin	Flavonoid	CDK9	Lianqiao
3413	HBIN048372	wogonin	Flavonoid	RAP1B	Lianqiao
3414	HBIN048372	wogonin	Flavonoid	PRSS27	Lianqiao
3415	HBIN048372	wogonin	Flavonoid	ESR1	Lianqiao
3416	HBIN048372	wogonin	Flavonoid	JUN	Lianqiao
3417	HBIN048372	wogonin	Flavonoid	CCL17	Lianqiao
3418	HBIN048372	wogonin	Flavonoid	TMPRSS3	Lianqiao
3419	HBIN048372	wogonin	Flavonoid	TP53	Lianqiao
3420	HBIN048372	wogonin	Flavonoid	ARL16	Lianqiao
3421	HBIN048372	wogonin	Flavonoid	GABRA1	Lianqiao
3422	HBIN048372	wogonin	Flavonoid	NFKB1	Lianqiao
3423	HBIN048372	wogonin	Flavonoid	NAT1	Lianqiao
3424	HBIN048372	wogonin	Flavonoid	RAP2B	Lianqiao
3425	HBIN048372	wogonin	Flavonoid	PTGS1	Lianqiao
3426	HBIN048372	wogonin	Flavonoid	TYMS	Lianqiao
3427	HBIN048372	wogonin	Flavonoid	MASP1	Lianqiao
3428	HBIN048372	wogonin	Flavonoid	ARL14	Lianqiao
3429	HBIN048372	wogonin	Flavonoid	ARL5B	Lianqiao
3430	HBIN048372	wogonin	Flavonoid	NOS1	Lianqiao
3431	HBIN048372	wogonin	Flavonoid	RASD2	Lianqiao
3432	HBIN048372	wogonin	Flavonoid	ARL5A	Lianqiao
3433	HBIN048372	wogonin	Flavonoid	PXDNL	Lianqiao
3434	HBIN048372	wogonin	Flavonoid	CORIN	Lianqiao
3435	HBIN048372	wogonin	Flavonoid	PRSS33	Lianqiao
3436	HBIN048372	wogonin	Flavonoid	ARF3	Lianqiao
3437	HBIN048372	wogonin	Flavonoid	AKT1	Lianqiao
3438	HBIN048372	wogonin	Flavonoid	CTRL	Lianqiao
3439	HBIN048372	wogonin	Flavonoid	PXDN	Lianqiao
3440	HBIN048372	wogonin	Flavonoid	TPSD1	Lianqiao
3441	HBIN048372	wogonin	Flavonoid	HRAS	Lianqiao
3442	HBIN048372	wogonin	Flavonoid	TMPRSS11F	Lianqiao
3443	HBIN048372	wogonin	Flavonoid	RHOBTB2	Lianqiao
3444	HBIN048372	wogonin	Flavonoid	C1S	Lianqiao
3445	HBIN048372	wogonin	Flavonoid	PRSS42P	Lianqiao
3446	HBIN048372	wogonin	Flavonoid	ARF4	Lianqiao
3447	HBIN048372	wogonin	Flavonoid	PLAU	Lianqiao
3448	HBIN048372	wogonin	Flavonoid	PRSS37	Lianqiao
3449	HBIN048372	wogonin	Flavonoid	BCL2L2	Lianqiao
3450	HBIN048372	wogonin	Flavonoid	PDE3A	Lianqiao
3451	HBIN048372	wogonin	Flavonoid	HP	Lianqiao
3452	HBIN048372	wogonin	Flavonoid	GZMH	Lianqiao
3453	HBIN048372	wogonin	Flavonoid	CDK4	Lianqiao
3454	HBIN048372	wogonin	Flavonoid	ST14	Lianqiao
3455	HBIN048372	wogonin	Flavonoid	TMPRSS11D	Lianqiao
3456	HBIN048372	wogonin	Flavonoid	LRRK2	Lianqiao
3457	HBIN048372	wogonin	Flavonoid	RELA	Lianqiao
3458	HBIN048372	wogonin	Flavonoid	REM2	Lianqiao
3459	HBIN048372	wogonin	Flavonoid	HPR	Lianqiao
3460	HBIN048372	wogonin	Flavonoid	RHOF	Lianqiao
3461	HBIN048372	wogonin	Flavonoid	GFAP	Lianqiao
3462	HBIN048372	wogonin	Flavonoid	ELANE	Lianqiao
3463	HBIN048372	wogonin	Flavonoid	MUC5B	Lianqiao
3464	HBIN048372	wogonin	Flavonoid	RALB	Lianqiao
3465	HBIN048372	wogonin	Flavonoid	OVCH1	Lianqiao
3466	HBIN048372	wogonin	Flavonoid	RHOD	Lianqiao
3467	HBIN048372	wogonin	Flavonoid	TMPRSS5	Lianqiao
3468	HBIN048372	wogonin	Flavonoid	MDM2	Lianqiao
3469	HBIN048372	wogonin	Flavonoid	RHOJ	Lianqiao
3470	HBIN048372	wogonin	Flavonoid	ARF1	Lianqiao
3471	HBIN048372	wogonin	Flavonoid	ERAS	Lianqiao
3472	HBIN048372	wogonin	Flavonoid	CFD	Lianqiao
3473	HBIN048372	wogonin	Flavonoid	POR	Lianqiao
3474	HBIN048372	wogonin	Flavonoid	PRSS12	Lianqiao
3475	HBIN048372	wogonin	Flavonoid	BCL2L1	Lianqiao
3476	HBIN048372	wogonin	Flavonoid	PRSS1	Lianqiao
3477	HBIN048372	wogonin	Flavonoid	CTRC	Lianqiao
3478	HBIN048372	wogonin	Flavonoid	KLK5	Lianqiao
3479	HBIN048372	wogonin	Flavonoid	PRSS21	Lianqiao
3480	HBIN048372	wogonin	Flavonoid	MMP9	Lianqiao
3481	HBIN048372	wogonin	Flavonoid	CPLANE2	Lianqiao
3482	HBIN048372	wogonin	Flavonoid	MCL1	Lianqiao
3483	HBIN048372	wogonin	Flavonoid	TNF	Lianqiao
3484	HBIN048372	wogonin	Flavonoid	MAPK14	Lianqiao
3485	HBIN048372	wogonin	Flavonoid	HMGB1	Lianqiao
3486	HBIN048372	wogonin	Flavonoid	TPSAB1	Lianqiao
3487	HBIN048372	wogonin	Flavonoid	CCL2	Lianqiao
3488	HBIN048372	wogonin	Flavonoid	PTGS2	Lianqiao
3489	HBIN048372	wogonin	Flavonoid	RHEB	Lianqiao
3490	HBIN048372	wogonin	Flavonoid	ARL17A	Lianqiao
3491	HBIN048372	wogonin	Flavonoid	HGF	Lianqiao
3492	HBIN048372	wogonin	Flavonoid	RAB11B	Lianqiao
3493	HBIN048372	wogonin	Flavonoid	MMP2	Lianqiao
3494	HBIN048372	wogonin	Flavonoid	RAP1A	Lianqiao
3495	HBIN048372	wogonin	Flavonoid	RHEBL1	Lianqiao
